title,metacritic_score,user_score
Introducing the Dwights,50,5.3
Here Comes the Devil,50,5.3
Dedication,50,8.0
Always,50,6.3
Skiptrace,50,5.9
Afternoon Delight,50,6.3
New Guy,50,5.3
Red Trousers: The Life of the Hong Kong Stuntmen,50,5.3
A Family Affair,50,5.3
All My Loved Ones,50,8.1
The Iron Ladies,50,8.1
The Brothers,50,7.5
Bamboozled,50,7.3
Flawless,50,6.5
My Best Friend's Wedding,50,7.5
The Saint,50,7.1
Tombstone,50,4.1
The Land,50,4.1
Racer and the Jailbird,50,4.1
War Story,50,4.1
Don McKay,50,5.7
Six Dance Lessons in Six Weeks,50,5.7
Lolo,50,5.7
Septien,50,5.7
Bloodsucking Bastards,50,5.7
Birth,50,6.5
Duplex,50,6.5
Zus & zo,50,7.0
The Crocodile Hunter: Collision Course,50,6.7
Marebito (The Stranger from Afar),50,6.8
Face,50,5.9
Going in Style,50,5.9
The Zero Theorem,50,6.6
Last Night,50,6.9
Prom,50,6.3
The Guilt Trip,50,6.5
All Dogs Go to Heaven,50,6.7
American Ultra,50,6.2
Nine 1/2 Weeks,50,7.0
Two for the Money,50,2.2
Management,50,6.0
The Boss Baby,50,5.4
Mark Felt: The Man Who Brought Down the White House,49,5.9
An Unfinished Life,49,7.2
Hatchet II,49,7.4
Imagine Me & You,49,7.6
Blood Done Sign My Name,49,4.5
Stalingrad,49,4.5
The Good Night,49,6.1
Crosscurrent,49,6.8
Sold,49,6.8
The Children of Huang Shi,49,6.8
The Family That Preys,49,8.6
One Track Heart: The Story of Krishna Das,49,7.7
Stagedoor,49,7.7
Azumi,49,7.7
Open Season,49,6.2
Food Beware: The French Organic Revolution,49,6.0
Lola Versus,49,6.0
101 Dalmatians,49,5.9
The Promise,49,7.0
The Thorn in the Heart,49,5.8
Zhou Yu de huo che,49,5.8
"Me, Myself & Irene",49,7.3
CB4,49,7.0
Thérèse,49,7.0
Despicable Me 3,49,5.6
Nomad,49,4.4
Running Scared,49,4.4
Nine,49,4.4
30 Minutes or Less,49,5.6
The Happy Sad,49,5.1
Resident Evil: The Final Chapter,49,5.1
They Remain,49,6.2
Soul Men,49,6.2
Silent House,49,8.0
The Quick and the Dead,49,8.7
Elsa & Fred,49,4.6
Protektor,49,6.1
The Mechanic,49,6.1
Dark Matter,49,5.9
The Emperor's Club,49,8.2
Hart's War,49,5.7
K-PAX,49,6.9
Jeepers Creepers,49,4.5
Dr. Dolittle 2,49,5.5
The Price of Milk,49,6.2
Inventing the Abbotts,49,6.2
Gold,49,6.4
Son of a Gun,49,6.0
Griff the Invisible,49,6.0
7 Days in Entebbe,49,6.4
Blind Date,49,6.0
Souvenir,49,6.0
Rio 2,49,6.0
Haunter,49,5.3
Live by Night,49,7.1
Oldboy,49,4.6
Scary Movie 3,49,6.9
Cake,49,6.3
Devil's Pass,49,6.2
Ten9Eight: Shoot for the Moon,49,5.6
Rosenstrasse,49,5.4
Down and Out with the Dolls,49,6.3
Return to Never Land,49,6.3
"Scotland, Pa.",49,6.0
Pitch Black,49,8.6
Romance,49,7.4
"Run, Fatboy, Run",48,6.6
Angel-A,48,6.1
Scoop,48,6.6
13 Hours: The Secret Soldiers of Benghazi,48,6.8
The Judge,48,7.2
Gung Ho,48,7.1
Ardor,48,7.1
A Lot Like Love,48,7.1
Ready to Wear (Prêt-à-Porter),48,5.9
Goon: Last of the Enforcers,48,5.4
Secuestro express,48,8.4
Brothers in Arms,48,5.4
Charlie's Angels: Full Throttle,48,5.4
The Banger Sisters,48,8.2
Scarlet Diva,48,7.0
Charlotte Gray,48,8.1
Kingdom Come,48,6.9
Remember the Titans,48,8.6
Titan A.E.,48,8.7
Blast from the Past,48,7.7
Ride,48,6.2
Decoding Deepak,48,7.4
We the Party,48,7.4
Sherlock Holmes: A Game of Shadows,48,7.4
Made in America,48,3.9
Death Defying Acts,48,5.8
Stay,48,7.8
Timecop,48,7.8
October Gale,48,6.9
Bush's Brain,48,6.9
Brother Bear,48,6.9
Bartleby,48,7.1
My First Mister,48,8.3
Edtv,48,8.8
Johnny English Reborn,46,6.3
Kafka,46,8.8
Next Day Air,46,6.0
"You, Me and Dupree",46,8.5
Tommy Boy,46,5.8
Unlocked,46,5.8
Predator 2,46,6.6
Manderlay,46,6.8
Airheads,46,5.9
Mind the Gap,46,5.9
The Woman Chaser,46,6.6
Practical Magic,46,6.6
Hackers,46,6.6
The Deal,46,8.1
She's Out of My League,46,6.7
Sin City: A Dame To Kill For,46,8.0
The Comedy,46,7.0
How Do You Know,46,4.2
King Arthur,46,7.7
Grumpier Old Men,46,6.5
Hostel: Part II,46,5.0
Naked Fame,46,5.7
If I Stay,46,5.8
Fun Mom Dinner,46,5.0
Secret Window,46,5.0
Esther Kahn,46,5.5
One Night at McCool's,46,7.0
Dog Park,46,8.2
Forces of Nature,46,8.2
Fast & Furious,46,6.4
Hoot,46,6.6
Musical Chairs,46,2.8
Fifty Shades of Grey,46,2.8
Rebel in the Rye,46,6.5
The Gospel,46,5.8
The Last Movie Star,46,6.0
Finishing the Game: The Search for a New Bruce Lee,46,6.3
The Whole Truth,46,5.2
Ravenous,46,7.3
The Da Vinci Code,46,5.9
The Basketball Diaries,46,4.1
"Welcome Home, Roscoe Jenkins",46,5.7
The Free World,46,6.5
Horns,46,6.5
CJ7,46,5.3
Bonneville,46,4.8
95 Miles to Go,46,8.1
Conspiracy of Silence,46,8.1
Saw,46,8.1
Rhinoceros Eyes,46,7.3
Bruce Almighty,46,7.3
Hollywood Ending,46,6.5
American Chai,46,8.0
The Simian Line,46,8.8
How the Grinch Stole Christmas,46,6.5
Another Happy Day,46,7.7
Things to Do in Denver When You're Dead,46,5.3
Beyond Skyline,46,5.2
American Mary,46,8.4
Rambo,46,7.8
Beerfest,46,6.6
The Last Days on Mars,46,5.4
Touch of Pink,46,7.0
Knight and Day,46,6.4
The Magic of Belle Isle,46,5.6
The Exorcism of Emily Rose,46,6.8
Must Love Dogs,46,5.2
Zardoz,46,7.6
The Queen of Spain,46,7.6
Bad Samaritan,46,7.6
Detour,46,5.2
The Crossing Guard,46,6.1
Wolves,46,8.3
White Nights,46,8.3
Spaceballs,46,8.3
Grand Theft Parsons,46,7.1
Venus Boyz,46,6.6
The In-Laws,46,6.6
All Over the Guy,46,7.6
Catfish in Black Bean Sauce,46,2.7
Kiss the Girls,46,2.7
The Mighty Ducks,46,4.6
Stung,46,4.6
Every Secret Thing,46,4.0
A Previous Engagement,46,6.0
El cantante,46,6.0
U.N. Me,46,7.8
Yes Man,46,7.8
Jack Brooks: Monster Slayer,46,6.5
Weird Science,46,8.6
Beneath the Planet of the Apes,46,4.4
Killing Bono,46,5.5
A Chorus Line,46,6.5
The Dukes,46,5.1
The Heartbreak Kid,46,5.1
Cheaper by the Dozen,46,7.0
Flavors,46,7.4
Ghostlight,46,6.3
Firedancer,46,6.3
Chasing Liberty,46,6.3
The Marine,45,5.7
Click,45,6.6
Blindness,45,6.0
The Leisure Seeker,45,8.8
Elizabeth: The Golden Age,45,6.3
Pride and Glory,45,6.6
Manna from Heaven,45,3.7
Sweet Home Alabama,45,7.0
Jefferson in Paris,45,6.4
Blood Ties,45,6.8
Zombie Strippers!,45,6.8
A Liar's Autobiography - The Untrue Story of Monty Python's Graham Chapman,45,5.4
Upside Down,45,8.7
Taken 2,45,5.6
Intruders,45,5.7
It Takes Two,45,6.6
Detention,45,6.3
Brimstone,45,6.3
Step Up 3-D,45,6.2
The Distinguished Gentleman,45,5.5
Alien Nation,45,5.5
Hall Pass,45,5.5
The Fast and the Furious: Tokyo Drift,45,6.4
Sydney White,45,7.2
I Love You to Death,45,5.1
Prom Night,45,7.8
Flower,45,7.8
Blood Glacier,45,5.7
Loverboy,45,5.7
Step Up: All In,45,5.0
Shanghai Calling,45,6.1
Elizabethtown,45,6.1
Freak Weather,45,6.0
The Statement,45,6.0
Vanilla Sky,45,7.9
Strange Fits of Passion,45,8.6
Home Fries,45,8.6
Smilla's Sense of Snow,45,5.2
The Situation,45,5.2
The Legend of Billie Jean,45,5.2
The 15:17 to Paris,45,5.2
Pride and Prejudice and Zombies,45,5.5
Two Night Stand,45,6.4
Surrogates,45,5.8
South of the Border,45,6.3
The Running Man,45,7.6
Evita,45,7.8
Fanboys,45,7.7
Cut Sleeve Boys,45,5.8
England Is Mine,45,5.8
The Burning Plain,45,7.6
Hits,45,8.2
Rosencrantz and Guildenstern Are Undead,45,2.9
Snatched,45,2.9
The Hottest State,45,7.0
HellBent,45,5.6
The Lost Skeleton of Cadavra,45,7.8
Meet the Browns,45,6.0
Lila & Eve,45,6.9
Bobby Jones: Stroke of Genius,45,8.1
EuroTrip,45,8.1
El leyton,45,8.0
Full Frontal,45,5.8
Novocaine,45,8.8
Just Looking,45,8.7
Don't Knock Twice,45,4.7
Predator,45,8.7
Kicking & Screaming,45,8.6
Hesher,45,7.0
Madea's Family Reunion,45,6.8
Descent,45,6.5
The Chamber,45,7.4
Smokin' Aces,45,6.1
Sand Castle,45,6.1
Secret in Their Eyes,45,5.3
Waiting for Lightning,45,4.8
Planet Earth: Dreams,45,7.7
Mean Machine,45,7.7
Defying Gravity,45,6.0
Ace Ventura: When Nature Calls,45,6.9
Country Strong,45,6.1
Rampage,45,6.2
The Expendables,45,6.4
Adventures in Babysitting,45,5.8
The Warrior's Way,45,6.5
S.W.A.T.,45,8.2
How to Lose a Guy in 10 Days,45,6.6
The Kid,45,6.2
She's Funny That Way,45,6.7
Mad City,45,8.6
About Alex,45,5.3
Foul Play,45,6.6
Uncertainty,45,6.6
Jonas Brothers: The 3D Concert Experience,45,2.8
The Break-Up,45,7.4
Chasing Mavericks,45,6.3
The Dogwalker,45,8.3
Levity,45,6.1
The Scorpion King,45,5.3
Bangkok Dangerous,45,3.8
Funny Games (2008),44,7.1
Spinning Man,44,6.0
Planetarium,44,7.0
Walking with the Enemy,44,7.0
The Ruins,44,7.3
Uncle Nino,44,7.2
"Love, Rosie",44,6.8
Underworld: Rise of the Lycans,44,7.2
Gaudi Afternoon,44,5.4
Dudley Do-Right,44,5.6
Picture Perfect,44,7.4
Head of State,44,5.2
Into the Storm,44,5.1
The Raven,44,6.2
Robin Hood: Men in Tights,44,6.9
Girl 6,44,6.7
The Dancer,44,6.9
We're the Millers,44,6.9
The Hangover Part II,44,5.7
The Game Plan,44,6.2
Hey Bartender,44,7.0
100 Streets,44,7.0
Mary Reilly,44,6.8
The Ring Two,44,3.0
The Caveman's Valentine,44,6.7
Smiling Fish & Goat on Fire,44,6.9
What Dreams May Come,44,6.9
American Cannibal: The Road to Reality,44,7.8
Mia and the Migoo,44,4.8
Wolf Creek 2,44,5.9
Bill & Ted's Excellent Adventure,44,8.7
How to Talk to Girls at Parties,44,8.5
Unknown,44,8.5
Firefox,44,6.7
13 Sins,44,6.7
Batman v Superman: Dawn of Justice,44,7.0
This Is Where I Leave You,44,6.5
Preservation,44,3.7
Gut Renovation,44,7.8
Cook County,44,7.8
The Answer Man,44,7.8
Chandni Chowk to China,44,5.1
Bridget Jones: The Edge of Reason,44,7.5
The Village,44,6.8
Connie and Carla,44,7.2
The Bronze,44,6.5
One Last Thing...,44,7.6
Raw Deal,44,5.1
Jobs,44,5.1
The Libertine,44,6.8
The Losers,44,6.4
Southland Tales,44,6.1
Nina's Heavenly Delights,44,4.2
Devil,44,8.5
Life Happens,44,4.3
Aftermath,44,5.6
Along Came Polly,44,5.0
Gasoline,44,5.4
Sex with Strangers,44,4.5
The Operator,44,5.6
America's Sweethearts,44,5.6
Snow Falling on Cedars,44,6.1
"Lula, the Son of Brazil",44,0.4
Killer Elite,44,5.7
Blood,44,6.0
Steve + Sky,44,6.8
The Wendell Baker Story,44,6.8
4th Man Out,43,6.1
The Prime Ministers: The Pioneers,43,6.5
The Giant Mechanical Man,43,6.5
Something to Cheer About,43,6.3
Firehouse Dog,43,6.3
The Drowning,43,6.9
Eagle Eye,43,6.9
Racing Stripes,43,6.3
Teknolust,43,7.0
Malibu's Most Wanted,43,8.5
Under Suspicion,43,3.0
A Piece of Eden,43,6.9
Palmetto,43,6.9
Maze Runner: The Scorch Trials,43,6.2
City Slickers II: The Legend of Curly's Gold,43,4.2
Survival of the Dead,43,4.2
Backwards,43,4.5
Step Up Revolution,43,5.0
Jackpot,43,7.8
Anamorph,43,7.8
Star Trek V: The Final Frontier,43,5.6
San Andreas,43,5.6
Looking for Kitty,43,5.8
American Pastoral,43,5.8
Madison,43,5.1
The Tempest,43,6.4
Catch and Release,43,8.0
The Omen,43,6.4
The Great Role,43,6.8
Jersey Girl,43,6.8
The Animal,43,4.1
The Mexican,43,8.7
Suicide Kings,43,8.7
9 Songs,43,5.2
The Vow,43,6.4
Hot Rod,43,8.0
The Angry Birds Movie,43,6.4
Le Chef,43,5.9
Equals,43,6.3
"Sorry, Haters",43,7.6
MacGruber,43,6.3
The Shaggy Dog,43,5.5
Shelter,43,7.7
X Games 3D: The Movie,43,6.3
Anything Else,43,6.3
American Pie 2,43,5.2
The Beach,43,8.1
Light It Up,43,6.6
Why Did I Get Married Too?,43,6.6
All I See Is You,43,5.7
Year by the Sea,43,8.6
Redemption,43,8.6
My Best Enemy,43,7.5
Sherman's Way,43,7.5
Wish I Was Here,43,7.5
Total Recall (2012),43,5.8
The Brass Teapot,43,7.4
The ABCs of Death,43,4.4
Salt of This Sea,43,8.1
From Other Worlds,43,8.1
Paycheck,43,8.1
Suspended Animation,43,7.7
The Last Castle,43,7.7
Riding in Cars with Boys,43,7.7
Kingpin,43,8.6
The Wolfman,43,5.5
Dear John,43,6.1
Youth Without Youth,43,6.6
The Lady,43,6.5
Death by China,43,6.7
Automatons,43,6.7
Women in Trouble,43,6.7
360,43,3.7
Trail of the Pink Panther,43,5.0
Freedomland,43,5.0
Based on a True Story,43,4.8
Black Butterfly,43,4.8
Home Room,43,7.6
MVP: Most Valuable Primate,43,8.6
The Peacemaker,43,5.5
Meet Dave,43,5.4
Halloween 4: The Return of Michael Myers,43,6.8
Malevolence,43,4.1
Needful Things,43,6.9
Violet & Daisy,43,6.9
Love in the Time of Cholera,43,5.3
The Final Season,43,7.1
Twentynine Palms,43,6.0
American Wedding,43,6.6
The Young Unknowns,43,7.7
Cleopatra's Second Husband,43,7.7
For Love of the Game,43,7.7
The Very Thought of You,43,7.8
Frozen,43,6.2
The Man with the Golden Gun,43,6.0
Cirque du Freak: The Vampire's Assistant,43,5.8
The Uninvited,43,6.4
Vincent N Roxxy,43,5.2
Stephen King’s A Good Marriage,43,5.2
Unaccompanied Minors,43,5.3
Steal Me,43,7.9
The Keeper: The Legend of Omar Khayyam,43,7.9
In Dubious Battle,43,6.0
Good Deeds,43,4.9
Wonderland,43,6.4
Death Race,43,6.9
Not Easily Broken,43,6.5
Machine Gun Preacher,43,6.7
I Do... Until I Don't,43,5.3
The Forgotten,43,6.4
"Hey, Happy!",43,8.2
Segunda piel,43,6.8
Instinct,43,6.9
The Romantics,43,5.9
Eternal,43,6.0
Miss Meadows,43,6.4
Conan the Barbarian,43,7.9
Trust the Man,43,6.3
Monte Carlo,43,7.1
The Players,43,5.9
Dante's Peak,43,5.9
Spread,43,5.4
A Dog's Purpose,43,6.1
Tank 432,43,4.5
Miss Congeniality,43,4.4
Meet Joe Black,43,5.2
Nitro Circus: The Movie,43,8.0
The Grace Card,43,7.2
Brooklyn's Finest,43,5.7
M. Butterfly,43,6.5
The Circle,43,5.0
America: Freedom to Fascism,43,8.5
Death Note,43,3.2
Backtrack,43,5.0
Dealin' with Idiots,43,7.2
Feast,43,7.2
The Final Cut,43,5.5
The Princess Diaries 2: Royal Engagement,43,5.8
Lara Croft Tomb Raider: The Cradle of Life,43,8.2
Recess: School's Out,43,7.5
Donkey Punch,43,5.7
D.E.B.S.,42,6.4
Office Christmas Party,42,5.0
Snow Flower and the Secret Fan,42,7.0
Whisky Galore!,42,6.2
My Father Die,42,6.2
The Lovely Bones,42,6.2
G,42,5.5
Scumrock,42,1.8
The Big Bounce,42,1.8
The Time Machine,42,6.5
Bones,42,7.4
Wet Hot American Summer,42,6.6
The Family Man,42,9.0
Went to Coney Island on a Mission from God... Be Back by Five,42,8.6
Drive Me Crazy,42,8.6
Joe Somebody,42,7.8
Swerve,42,5.5
The Divergent Series: Insurgent,42,5.5
Sanctum,42,4.9
Overboard,42,4.4
Rocky IV,42,7.1
The Adderall Diaries,42,7.1
Force 10 from Navarone,42,6.6
Home of the Brave,42,6.6
Phantasm II,42,6.7
Won't Back Down,42,6.7
Love the Hard Way,42,7.4
Daredevil,42,8.2
The Abandoned,42,5.8
Transcendence,42,6.0
Midnight Eagle,42,5.5
Trade,42,5.5
24 Exposures,42,3.0
The Current War,42,6.8
Ironclad,42,6.8
The Duel,42,6.7
The Internship,42,5.9
The Intended,42,8.8
Gun Shy,42,8.8
Lazer Team,42,6.8
Total Eclipse,42,5.5
Inferno,42,5.5
Monsters: Dark Continent,42,4.1
U Want Me 2 Kill Him?,42,5.9
Pizza,42,5.9
The Lawnmower Man,42,5.9
Breaking the Girls,42,5.9
Burnt,42,5.9
Two Weeks Notice,42,7.3
Jackass: The Movie,42,7.6
Jurassic Park III,42,6.1
Let It Snow,42,7.7
Psycho Beach Party,42,8.7
The 13th Warrior,42,7.5
Against All Odds,42,8.5
Stargate,42,7.6
Parker,42,5.9
Wedding Palace,42,7.6
Daddy's Home,42,7.6
The Taqwacores,42,7.2
Mighty Fine,42,7.2
The English Teacher,42,7.2
Anna,42,6.3
The Stepford Wives,42,3.1
The Event,42,4.6
The Affair of the Necklace,42,5.9
Bicentennial Man,42,7.3
Superstar,42,1.4
The Rage: Carrie 2,42,3.9
Vampires,42,1.3
Breaking In,42,4.4
Austenland,42,5.5
Harry and the Hendersons,42,6.2
Under the Electric Sky,42,4.8
xXx: Return of Xander Cage,42,4.8
The Great Wall,42,5.8
Paranormal Activity: The Marked Ones,42,5.0
GhettoPhysics: Will the Real Pimps and Hos Please Stand Up?,42,4.4
Reincarnated,42,3.8
The Bucket List,42,7.4
The Family,42,6.1
Albatross,42,4.6
Crooked Arrows,42,7.9
Fred Claus,42,7.9
From Paris with Love,42,7.3
Cold Turkey,42,7.2
Queen of the Lot,42,7.2
Underworld,42,8.9
Trapped,42,7.1
Armageddon,42,6.1
Lost in Space,42,6.3
Footloose,42,7.5
Out of Season,41,5.4
Child 44,41,5.4
Never Been Thawed,41,5.6
Ride Along,41,5.6
Mr. Woodcock,41,8.2
Alvin and the Chipmunks: The Squeakquel,41,4.2
Iron Eagle,41,6.0
Hate Crime,41,6.0
Dragon Blade,41,6.0
Where Hope Grows,41,7.6
Sarah Palin: You Betcha!,41,5.2
You Won't Miss Me,41,5.2
Jesus Henry Christ,41,5.2
Meet the Fockers,41,7.0
Agent Cody Banks,41,5.7
Crop Circles: Quest for Truth,41,7.7
Citizen Toxie: The Toxic Avenger IV,41,7.7
Two Ninas,41,6.8
Woman on Top,41,8.5
Simpatico,41,6.3
The 9th Life of Louis Drax,41,6.3
La Mujer de Mi Hermano,41,7.4
First Sunday,41,6.0
The Outsiders,41,8.6
Olympus Has Fallen,41,5.7
Kick-Ass 2,41,7.0
Free Ride,41,8.0
Hell Baby,41,4.6
The Truth About Emanuel,41,6.2
Stay,41,8.6
Phenomenon,41,8.8
Sal,41,5.0
Freshman Orientation,41,5.0
Yes Nurse! No Nurse!,41,9.0
Spun,41,9.0
The Waterboy,41,7.8
Village of the Damned,41,6.3
Drillbit Taylor,41,6.3
Dumb and Dumber,41,6.0
Stoned,41,4.8
The Perfect Match,41,5.1
Lucky,41,6.8
When the Game Stands Tall,41,6.8
Jiminy Glick in Lalawood,41,6.6
Sahara,41,8.1
The Limits of Control,41,6.4
Nowhere Man,41,6.6
Crank: High Voltage,41,6.6
Mumia: Long Distance Revolutionary,41,6.3
The Day,41,6.3
Little Birds,41,7.9
The Hebrew Hammer,41,7.4
Money Buys Happiness,41,1.0
What Planet Are You From?,41,1.0
Death of a Dynasty,41,6.7
Passengers,41,6.7
The Salton Sea,41,8.9
Grassroots,41,5.5
The Secret Agent,41,5.5
5 Star Day,41,7.3
Monster Trucks,41,5.4
Running Scared,41,8.8
Sabotage,41,5.2
G-Force,41,4.4
Basic Instinct,41,4.3
Dust,41,7.6
Dancing at the Blue Iguana,41,7.6
Fear and Loathing in Las Vegas,41,7.7
Before I Go to Sleep,41,5.2
Bad Boys,41,8.7
The Chumscrubber,41,6.5
Four Christmases,41,4.7
The Hollow Point,41,6.2
Raze,41,4.2
Constellation,41,5.2
The Forgiven,41,5.5
Staten Island Summer,41,5.5
Mojave,41,4.2
White Chicks,41,6.1
Chappie,41,7.2
Hop,41,5.1
Final Destination 3,41,6.1
Romeo & Juliet,41,6.0
Wild Target,41,8.1
The Quiet Ones,41,4.4
Priest,41,5.1
Darling Companion,41,5.3
House of Wax,41,7.4
Illegal Tender,40,6.0
Outlander,40,7.7
Kaena: The Prophecy,40,6.6
The Hunted,40,9.3
Some Body,40,4.1
X,40,4.1
Jakob the Liar,40,7.1
America the Beautiful,40,5.0
The Girl from the Naked Eye,40,7.0
Molly's Theory of Relativity,40,5.5
The Invisible Circus,40,5.5
Gangster Squad,40,6.3
Better Living Through Chemistry,40,5.9
Dark Was the Night,40,6.3
Return to Nuke 'Em High Volume 1,40,5.0
Paranormal Activity 4,40,4.6
The Perfect Family,40,5.5
Vantage Point,40,5.5
Psychopathia Sexualis,40,4.4
Lana's Rain,40,6.5
Evolution,40,6.5
Barb Wire,40,6.9
Halloween II,40,6.8
Table 19,40,6.0
Fletch Lives,40,6.6
Act of Valor,40,6.6
The Boss,40,4.4
Horrible Bosses 2,40,6.0
Video Games: The Movie,40,6.4
The Good Heart,40,7.8
Igor,40,5.6
In the Blood,40,5.4
Here Comes the Boom,40,6.0
Derailed,40,5.4
Super Troopers 2,40,7.4
Piñero,40,8.0
Nightwatch,40,1.4
The Heir Apparent: Largo Winch,40,5.9
Suicide Squad,40,6.1
Blumenthal,40,7.0
Appleseed,40,7.0
Ceremony,40,8.8
The Phantom of the Opera,40,8.8
Martin Lawrence Live: Runteldat,40,7.8
Max Keeble's Big Move,40,7.8
Amy,40,7.3
Dance Flick,40,4.0
Beneath,40,6.8
The Virginity Hit,40,5.1
Over the Top,40,8.7
Monkeybone,40,8.7
Last Weekend,40,5.1
Tanner Hall,40,5.4
Tim and Eric's Billion Dollar Movie,40,6.6
3 Days to Kill,40,5.6
The Other End of the Line,40,8.6
Wicker Park,40,8.6
Double Jeopardy,40,4.1
Paris 36,40,4.0
Leonie,40,4.9
Lord of the Dance in 3D,40,4.9
Good,40,4.9
The Last Word,40,7.3
Remember Me,40,7.7
Phantom,40,5.2
Fantastic Four,40,5.6
Deliver Us From Evil,40,6.1
The Comedian,40,4.8
Salinger,40,7.4
The Slammin' Salmon,40,6.3
Sleepwalking,40,6.6
House of Boys,40,5.8
Scary Movie 4,40,5.8
Bulletproof Monk,40,8.1
Clockstoppers,40,6.3
How to Kill Your Neighbor's Dog,40,7.4
Deep Impact,40,5.5
The Boys from Brazil,40,6.3
Abattoir,40,6.3
Shrink,40,6.3
It's a Wonderful Afterlife,40,5.1
Three Fugitives,40,5.1
Margaret Cho: Assassin,40,5.1
Smurfs: The Lost Village,40,5.6
The Sisters,40,5.5
Aloha,40,4.3
Teenage Mutant Ninja Turtles: Out of the Shadows,40,5.7
Insidious: Chapter 2,40,6.7
Pitch Perfect 3,40,5.8
From the Land of the Moon,40,6.4
Mine,40,6.4
Wild Card,40,5.3
Happy Hour,40,5.2
Head in the Clouds,40,8.4
Beautiful Creatures,40,8.6
Pay It Forward,40,8.6
Best Laid Plans,40,2.0
A View to a Kill,40,4.5
Sandy Wexler,40,4.5
Outlaws and Angels,40,4.5
Make Your Move,40,4.7
Toys,40,4.4
Jupiter Ascending,40,4.4
Homefront,40,6.2
Saw II,40,6.8
The Benefactor,40,5.1
Anacondas: The Hunt for the Blood Orchid,40,4.8
Trouble Every Day,40,7.2
The Man Who Cried,40,7.3
At First Sight,40,8.4
Man on a Ledge,40,6.3
Passengers,40,6.4
All the Rage,39,7.0
But I'm a Cheerleader,39,7.7
Message in a Bottle,39,6.5
Tammy,39,2.9
O Jerusalem,39,4.2
Arthur and the Invisibles,39,6.1
Justin Bieber's Believe,39,1.6
P.S. I Love You,39,6.7
Annie,39,6.5
Vincent Wants to Sea,39,6.5
The Adventurer: The Curse of the Midas Box,39,6.5
The Maid's Room,39,2.8
Eating Out 2: Sloppy Seconds,39,2.8
Fat Albert,39,6.2
Pelé: Birth of a Legend,39,7.1
Cry_Wolf,39,8.7
Reign of Fire,39,6.1
Exit Wounds,39,7.8
Woodshock,39,3.8
Diary of a Wimpy Kid: The Long Haul,39,3.4
Stage Fright,39,8.5
Planet 51,39,5.3
Skin Trade,39,5.4
Underworld: Awakening,39,6.3
August,39,6.9
Don Verdean,39,6.6
Planes,39,3.9
From Prada to Nada,39,5.2
Till Human Voices Wake Us,39,5.7
The Lucky One,39,5.7
The Runner,39,4.8
Krystal,39,7.0
They're Watching,39,7.0
After the Sunset,38,7.9
The Wolves of Kromer,38,7.4
Wild Wild West,38,4.9
April's Shower,38,3.2
Kettle of Fish,38,3.2
The Mysteries of Pittsburgh,38,5.3
The Flintstones,38,4.8
The Mostly Unfabulous Social Life of Ethan Green,38,6.4
Our Family Wedding,38,5.5
Pet Sematary,38,7.2
Angels Crest,38,5.4
The Chronicles of Riddick,38,7.7
Taking Lives,38,1.9
The Texas Chainsaw Massacre,38,6.3
Michael,38,8.7
Submergence,38,4.6
Jack Goes Home,38,4.7
Sweetwater,38,4.1
Entourage,38,5.2
Terminator Genisys,38,6.1
City with No Mercy,38,7.4
Eragon,38,3.4
Standing Still,38,7.8
Bad Boys II,38,4.0
The Jungle Book 2,38,4.4
Empire,38,4.9
Blow Dry,38,6.1
"As Above, So Below",38,6.3
The Green Inferno,38,4.6
Dark Streets,38,6.0
An American Haunting,38,4.8
Mechanic: Resurrection,38,5.4
An American Tail,38,8.5
Summer Rental,38,4.3
Sleepwalkers,38,4.3
All Eyez on Me,38,4.3
Balls of Fury,38,5.0
The Vatican Tapes,38,3.8
The Life Before Her Eyes,38,6.8
Never Die Alone,38,6.7
Radio,38,8.0
Just Visiting,38,8.0
Ouija,38,7.8
No Escape,38,6.3
Gigantic,38,5.2
The Last Time,38,6.8
Confessions of a Shopaholic,38,5.1
The November Man,38,5.6
Goats,38,6.9
Lay the Favorite,38,5.1
The Rite,38,5.4
Paparazzi,38,1.8
Raising Helen,38,6.3
Laws of Attraction,38,5.6
The Other Side of Heaven,38,8.4
Nutty Professor II: The Klumps,38,5.9
Backdraft,38,8.6
The Seeker: The Dark Is Rising,38,2.9
Seeking Justice,38,5.8
Bad Santa 2,38,5.6
The Collection,38,6.6
12 Rounds,38,5.0
DOA: Dead or Alive,38,7.9
What the #$*! Do We (K)now!?,38,3.5
BASEketball,38,7.3
The Ward,38,7.2
Think Like a Man Too,38,4.0
August Rush,38,7.5
Meeting Spencer,38,4.9
A Case of You,38,4.9
One Night with the King,38,8.0
Free Birds,38,4.2
Girl Most Likely,38,5.9
The Moth Diaries,38,6.3
The Devil's Violinist,38,5.1
2 Fast 2 Furious,38,7.0
I Don't Know How She Does It,38,3.5
2 Jacks,38,6.0
Youth in Oregon,38,6.0
Max Rose,38,6.0
And So It Goes,38,6.0
V/H/S: Viral,38,3.3
Scrooged,38,8.3
The Medallion,38,3.2
Rugrats Go Wild,38,5.9
Death to Smoochy,38,7.5
Don't Say a Word,38,8.1
A Dog of Flanders,38,5.0
The Pink Panther,38,6.4
"Yours, Mine and Ours",38,4.3
Brake,38,4.8
Third Person,38,4.9
"Men, Women & Children",38,6.2
Crossing Over,38,5.4
Ben-Hur,38,5.1
Midnight Sun,38,4.2
